tweet_id,label,tweet_text
1.38061273371706E+018,3,embarrassing moscow russia everything is open business as usual ontario canada reporting cases of covid new cases in toronto lockdown closed business church no family no hope mentalhealth canada get out of syria sputnikv effective
1.36031903005839E+018,3,with montenegro and saint vincent and the grenadines joining the sputnik v it now includes countries placing sputnik v among top covid vaccines with most authorizations given globally sputnikv is globally recognized as one of the best vaccines against covid
1.38478045411761E+018,2,bharat biotechs vindication is heartening covaxin bharatbiotech
1.38491975834942E+018,2,canada politicizing covid laboratorios richmond launched production of sputnikv in argentina the first country in latin america to manufacture sputnik v why ontario not producing russia vaccination lockdown cdnpoli healthcare snow
1.36802315274842E+018,2,side effects so far hours in sore arm slight headache moodiness oh woopsie i think the moody part is a lady problems side effect vaccination moderna womenproblems
1.37707609997734E+018,2,hours after my moderna shot i am experiencing a very pleasant sense of physical relaxation like a cannabis body high it may be psychosomatic but its quite tasty
1.37024142665145E+018,2,should the vaccination drive be open to all now covid covidvaccine covidvaccination covaxin
1.37150681954213E+018,2,can we know the centers which provides covaxin in chennai
1.36986632632018E+018,2,iran set to receive covaxin covid vaccines today
1.37208181461395E+018,3,fantastic explanation that oxfordastrazeneca vaccine does not cause clots teamhalo
1.38195601219062E+018,3,to people who think that the side effects from the moderna vaccine will be bad they were not for me it is important to get covid out of the picture get vaccinated when its your turn
1.3848349471109E+018,2,can confirm nd moderna shot leaves your arm much sorer than st any other possible vaccine reactions indistinguishable from being a yo woman moderna covidvaccine thankyouscience
1.37638857737492E+018,2,now where is our vaccine why corona is spreading again where is that vaccine which modi ji took himself was that fake was that only to make us fools covaxin covidvaccine vaccine coronavirus covid coronavirusupdates staysafe
1.37965087895369E+018,2,somewhere someone�s gonna name their baby moderna aren�t they
1.35971361308747E+018,3,agreed charles so do something be bold normalize relations w russia � release economic sanctions � reestablish bilateral cooperation � two super powers can stop covid sputnikv works � you fear it amp � it destroys covid in iowa th gen im not afraid
1.33940562401511E+018,1,a health worker in alaska has severe reaction to pfizer vaccine coronavirusde uklockdown pfizervaccine coronavirusvaccine covidvaccine pfizer biontech pfizerbiontech
1.38350621830867E+018,3,hello my dear fintwit family i got my covid vaccine first dose today moderna who all are invested in mrna
1.38077756711287E+018,3,amid te ongoing third wave of the covid pandemic the drug regulatory authority of pakistan drap has approved chinas sinovac vaccine against the virus for emergency use pakistan coronavirusvaccine vaccine
1.38343368438511E+018,2,covid shot in the books moderna vaccine
1.38268003473382E+018,2,escaping the covid death trap coronavirus covid virus world pandemic covid covid remdesivir lockdown maharashtra mumbai economy vaccination sputnikv speakupforvaccinesforall coronavaccine covidsecondwave coronavirusindia
1.3819275892086E+018,2,flu like symptoms with a sore arm are fun moderna
1.37934719066604E+018,3,got my vaccine vaccination covaxin thanks to all who made it happen modihaitomumkinhai
1.35994039085033E+018,2,are the pfizer or moderna vaccines effective against covid variants including the south african strain vaccine covid coronavirus
1.37827306730311E+018,1,if i am i will import millions of this astrazeneca vaccine for my million hustlers assure all of them of the st and nd doses but this one for sputnikv is more of braggadocio and class status hustlers left to die in numbers if at all astrazeneca is a killer
1.38520131433078E+018,2,i�ve been waiting for the side effects of the seconddose of moderna to kick in i�m no longer waiting i feel like i got hit by a train
1.37466001856216E+018,2,vaccines are free in india at govt hospitals and its capped to a maximum of inr at private hospitals but the vaccines are covishield amp
1.38315356819931E+018,2,the deep east texas partnership has free moderna covid vaccination appointments available saturday morning april in lufkin register online at or call takeyourshot covid
1.34622725662095E+018,2,do pharmaceutical companies had victims from covid pfizerbiontech astrazeneca moderna covid covid covid
1.37573612359559E+018,2,if russia is in need to start production of sputnikv in europe why dont we link permission to better relations with ukraine and navalny it worked with soviet union jewsdissidents etc
1.36934736410473E+018,2,but modi took covaxin not covishield i m also waiting for covaxin
1.37651669086392E+018,2,getting my first shot of covidvaccine on friday moderna i believe i hope it doesnt hurt
1.37684181691027E+018,2,some of you may still have some questions and concerns around allergies and the covid vaccines thank you for sharing this information and great faqs answering all questions on pfizer astrazeneca and moderna
1.37994332312583E+018,2,dont forget sputnik is the name of putins military propaganda structure to destabilize europe and discredit democracy around the world russia vaccine sputnikv sputnik covid covid coronavirus navalny nato cybersecurity magnitskyact corruption sanctions
1.37291073083647E+018,3,israel announced realworld evidence demonstrating dramatically lower incidence rates of covid in individuals fully vaccinated with the pfizerbiontech vaccine
1.38450238571271E+018,3,vaccinated moderna
1.36174071479575E+018,3,so we did a thing yesterday we got vaccinated nycvaxchamp moderna vaccineovercovid
1.38213368866689E+018,2,got the moderna vaccine yesterday here�s how�s it�s been thr arm slightly sore felt great all day better mood than usual thr felt tired arm hurt more generally fatigued slight ache in joints fell asleep fine thr woke up feeling fine arm hurt more
1.36529389868005E+018,2,bharatbiotech confirms deal with brazil to supply million covid vaccine doses of covaxin
1.36097583796574E+018,2,thank you for my covid vaccine vaccine pfizerbiontech covidvaccination
1.37793100880958E+018,2,chinas sinovac biotech says it has doubled its annual vaccine capacity to billion doses covid
1.38093980820628E+018,2,what a waste of covaxin
1.37979724897708E+018,2,isnt it crazy how quickly the bbc stops calling it the oxford astrazeneca vaccine and now its just astrazeneca oxfordastrazeneca astrazenaca
1.38416331920484E+018,2,while countries have suspended astrazeneca vaccine embarrassing justin trudeau and doug ford says ontario canada has determined astrazeneca is safe and effective cdnpoli get out of syria covid jesus order russia sputnikv end toronto lockdown
1.36226138336717E+018,2,interesting story with an incredible canadian connection to the pandemic amp vaccine mrna covid moderna
1.38481398284271E+018,2,sputnikv launches fresh marketing salvo note the promoted campaign tailored for india after seruminstituteofindia announced fresh vaccine rates after liberalisation the vaccine wars have officially commenced coronavaccine covidemergency covidsecondwaveinindia
